1,0.043116,0.012809
2,0.010766,0.007988
3,0.008082,0.006682
4,0.006964,0.006195
5,0.006590,0.006936
6,0.007056,0.005621
7,0.005908,0.005369
8,0.005645,0.005259
9,0.005444,0.004991
10,0.005288,0.004890
11,0.005147,0.004728
12,0.005014,0.004742
13,0.004950,0.004687
14,0.004818,0.004522
15,0.004710,0.004404
16,0.004638,0.004413
17,0.004573,0.004371
18,0.004507,0.004364
19,0.004445,0.004299
20,0.004386,0.004229
21,0.004629,0.004393
22,0.004544,0.004451
23,0.004470,0.004279
24,0.004405,0.004212
25,0.004350,0.004207
26,0.004286,0.004212
27,0.004233,0.004128
28,0.004172,0.004180
29,0.004121,0.004006
30,0.004068,0.004007
31,0.003999,0.003894
32,0.003972,0.003941
33,0.003859,0.003759
34,0.003796,0.003769
35,0.003751,0.003779
36,0.003725,0.003729
37,0.003673,0.003769
38,0.003657,0.003655
39,0.003599,0.003762
40,0.003577,0.003686
41,0.003561,0.003619
42,0.003512,0.003644
43,0.003492,0.003623
44,0.003460,0.003597
45,0.003455,0.003593
46,0.003394,0.003585
47,0.003371,0.003568
48,0.003353,0.003601
49,0.003333,0.003579
50,0.003314,0.003643
51,0.003276,0.003565
52,0.003252,0.003565
53,0.003242,0.003594
54,0.003212,0.003550
55,0.003214,0.003580
56,0.003167,0.003509
57,0.003141,0.003527
58,0.003131,0.003547
59,0.003099,0.003560
60,0.003080,0.003600
61,0.003075,0.003554
62,0.003042,0.003584
63,0.002913,0.003577
64,0.002881,0.003552
65,0.002860,0.003555
66,0.002842,0.003548
67,0.002826,0.003595
68,0.002813,0.003531
69,0.002747,0.003564
70,0.002729,0.003516
71,0.002715,0.003607
72,0.002706,0.003579
73,0.002697,0.003618
74,0.002685,0.003602
75,0.002657,0.003635
76,0.002649,0.003591
77,0.002637,0.003602
78,0.002634,0.003611
79,0.002630,0.003612
80,0.002623,0.003627
81,0.002607,0.003644
82,0.002602,0.003645
83,0.002598,0.003630
84,0.002595,0.003637
85,0.002597,0.003664
86,0.002591,0.003620
87,0.002582,0.003658
88,0.002575,0.003645
89,0.002583,0.003633
90,0.002575,0.003653
91,0.002578,0.003662
92,0.002575,0.003665
93,0.002573,0.003661
94,0.002571,0.003669
95,0.002570,0.003657
96,0.002570,0.003647
97,0.002567,0.003666
98,0.002566,0.003630
99,0.002564,0.003661
100,0.002563,0.003659
