1,0.039561,0.011855
2,0.010231,0.007905
3,0.007828,0.006503
4,0.006738,0.006517
5,0.008107,0.006331
6,0.006402,0.005620
7,0.005975,0.005413
8,0.005719,0.005167
9,0.005489,0.005145
10,0.005323,0.005101
11,0.005183,0.004834
12,0.005054,0.004694
13,0.005507,0.004710
14,0.004898,0.004562
15,0.004926,0.004759
16,0.004742,0.004508
17,0.004679,0.004456
18,0.004614,0.004421
19,0.004540,0.004334
20,0.004506,0.004405
21,0.004763,0.004504
22,0.004648,0.004464
23,0.004581,0.004355
24,0.004500,0.004338
25,0.004420,0.004295
26,0.004370,0.004384
27,0.004298,0.004225
28,0.004257,0.004090
29,0.004200,0.004110
30,0.004213,0.004142
31,0.004110,0.004015
32,0.004039,0.003914
33,0.004000,0.003954
34,0.003928,0.003956
35,0.003858,0.003848
36,0.003796,0.003774
37,0.003774,0.003720
38,0.003730,0.003730
39,0.003683,0.003749
40,0.003636,0.003693
41,0.003623,0.003712
42,0.003603,0.003697
43,0.003541,0.003689
44,0.003518,0.003701
45,0.003493,0.003691
46,0.003473,0.003615
47,0.003433,0.003642
48,0.003415,0.003648
49,0.003380,0.003659
50,0.003385,0.003622
51,0.003339,0.003660
52,0.003314,0.003606
53,0.003285,0.003641
54,0.003260,0.003653
55,0.003246,0.003606
56,0.003220,0.003591
57,0.003191,0.003615
58,0.003177,0.003581
59,0.003139,0.003585
60,0.003131,0.003574
61,0.004030,0.004057
62,0.003859,0.003994
63,0.003776,0.003965
64,0.003717,0.003950
65,0.003708,0.003988
66,0.003673,0.003914
67,0.003640,0.003971
68,0.003617,0.003930
69,0.003623,0.003906
70,0.003577,0.003972
71,0.003559,0.003969
72,0.003538,0.003898
73,0.003512,0.003875
74,0.003504,0.003885
75,0.003489,0.003893
76,0.003463,0.003923
77,0.003450,0.003873
78,0.003442,0.003910
79,0.003420,0.003966
80,0.003408,0.003872
81,0.003400,0.003818
82,0.003358,0.003878
83,0.003358,0.003833
84,0.003336,0.003801
85,0.003412,0.003897
86,0.003314,0.003879
87,0.003296,0.003864
88,0.003272,0.003856
89,0.003278,0.003822
90,0.003260,0.003905
91,0.003267,0.003898
92,0.003245,0.003858
93,0.003226,0.003854
94,0.003212,0.003819
95,0.003191,0.003872
96,0.003082,0.003846
97,0.003040,0.003867
98,0.003037,0.003837
99,0.003018,0.003870
100,0.003005,0.003847
